2025-09-28 17:35:13,198 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Lower arm-1
2025-09-28 17:35:13,198 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lower arm-1
2025-09-28 17:35:13,199 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Upper arm-1
2025-09-28 17:35:13,199 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper arm-1
2025-09-28 17:35:13,199 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Upper arm-1
2025-09-28 17:35:13,199 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base frame-1
2025-09-28 17:35:13,199 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Base frame-1
2025-09-28 17:35:13,201 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base frame-1
2025-09-28 17:35:13,401 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-28 17:35:13,406 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-28 17:35:13,414 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-28 17:46:48,637 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-09-28 17:46:48,683 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-28 17:46:53,225 INFO  SwAddin.cs: 294 - Assembly export called for file Robot assembly
2025-09-28 17:46:58,893 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-28 17:46:59,106 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-28 17:46:59,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot assembly
2025-09-28 17:46:59,107 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Robot assembly
2025-09-28 17:46:59,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robot assembly
2025-09-28 17:46:59,108 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:46:59,108 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-09-28 17:46:59,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper part-1
2025-09-28 17:46:59,108 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Gripper part-1
2025-09-28 17:46:59,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper part-1
2025-09-28 17:46:59,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base rotator-2
2025-09-28 17:46:59,110 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base rotator-2
2025-09-28 17:46:59,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base rotator-2
2025-09-28 17:46:59,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lower joint-1
2025-09-28 17:46:59,112 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Lower joint-1
2025-09-28 17:46:59,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lower joint-1
2025-09-28 17:46:59,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Upper joint-1
2025-09-28 17:46:59,113 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper joint-1
2025-09-28 17:46:59,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Upper joint-1
2025-09-28 17:46:59,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lower arm-1
2025-09-28 17:46:59,113 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Lower arm-1
2025-09-28 17:46:59,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lower arm-1
